IPLAN	ICURSO	TITULO	ITEMA	IRECURSO	BACTIVO	IUSUARIOCRE	IAPPCRE	IPCRE	FHCRE	IUSUARIOULT	IAPPULT	IPULT	FHULT
020010	CP40MOD140	Operación de facturación de un elemento tipo servicio											
020030	CP40MOD140	Informe movimiento detallado de elementos de inventario servicio											
020005	CP40MOD140	Concepto de elemento de inventario tipo servicio											
020020	CP40MOD150	Operación de punto de venta - POS											
020050	CP40MOD150	Explicación conceptual del manejo de memorias en el POS											
020010	CP40MOD150	Ingreso al POS por primera vez											
020010	CP40MOD160	Activación del manejo de comisiones											
020020	CP40MOD160	Configuración de terceros - vendedor											
020030	CP40MOD160	Configuración de elementos de inventario comisionables											
020040	CP40MOD160	Explicación conceptual de las bases de cálculo de comisiones											
020050	CP40MOD160	Creación y asignación de perfiles de vendedores											
020010	CP40MOD170	Operación de cotización al cliente											
020020	CP40MOD170	Operación de pedido de un cliente											
020040	CP40MOD170	Facturación basada en cotizaciones, pedidos y remisiones											
020030	CP40MOD170	Operación de remisión al cliente											
020030	CP40MOD385	Introducción a la función saldo cuenta											
020010	CP40MOD385	Funciones ContaExcel Add In											
020020	CP40MOD385	Repaso de funciones matemáticas											
020040	CP40MOD385	Ejemplo - Saldo cuenta y Nombre cuenta											
020030	CP40MOD430	Video capacitación Sistema de soporte en línea											
020010	CP40MOD430	Solicitud de soporte técnico desde el sistema											
020020	CP40MOD430	Solicitud de soporte técnico desde la página web de servicio al cliente											
020010	CP40MOD490	Nuevo sistema de soporte en línea											
020010	CP40MOD530	Manejo del catálogo de terceros en ContaPyme móvil											
020020	CP40MOD530	Consulta de información financiera por tercero											
020030	CP40MOD530	Manejo del catálogo de elementos de inventario											
020040	CP40MOD530	Manejo del catálogo de Plan de Cuentas											
020050	CP40MOD530	Consulta de listas de precios											
020035	CP40MOD530	Consulta de existencia y disponibilidad de los elementos de inventario											
020025	CP40MOD530	Consulta de las operaciones de un tercero											
020060	CP40MOD530	Manejo del catálogo de grupos de inventario											
020070	CP40MOD530	Manejo del catálogo de Departamentos / Líneas											
020010	CP40MOD620	Adecuación inicial ContaPyme / AgroWin NIIF											
020020	CP40MOD620	Segunda parte - Adecuación inicial ContaPyme / AgroWin NIIF											
020030	CP40MOD620	Presentación de estados financieros ContaPyme / AgroWin NIIF											
021010	CP40MOD090	Operación de pagos											
022010	CP40MOD090	Operación de ingresos											
025010	CP40MOD090	Operación de crear préstamo o anticipo (CxC)											
025040	CP40MOD090	Operación de abono a cuentas por cobrar											
025050	CP40MOD090	Operación de replanteamiento de un préstamo o anticipo (CxC)											
025010	CP40MOD490	ContaPyme móvil e instalación de Agente de Servicios web											
025020	CP40MOD490	Plataforma web ContaPyme											
027010	CP40MOD090	Operación de crear crédito o anticipo (CxP)											
027020	CP40MOD090	Operación de abono a cuentas por pagar											
027030	CP40MOD090	Operación de replanteamiento de un crédito (CxP)											
028040	CP40MOD090	Amortización automática de gastos e ingresos diferidos											
028030	CP40MOD090	Operación de ingresos recibidos por anticipado											
028010	CP40MOD090	Operación de gastos diferidos											
029010	CP40MOD090	Operación de traslado de fondos											
030010	CP40MOD010	Creación de la empresa											
030020	CP40MOD010	Creación de un centro de costos											
030040	CP40MOD020	¿Cómo generar un informe de estado de resultados?											
030010	CP40MOD020	Informes tipo consulta											
030020	CP40MOD020	Informes tipo impresión											
030030	CP40MOD020	¿Cómo generar un informe de balance general?											
030050	CP40MOD020	¿Cómo generar la consulta de mayor y balances?											
030060	CP40MOD020	¿Cómo generar la consulta de movimiento de cuentas auxiliares?											
030070	CP40MOD020	Certificados tributarios											
030080	CP40MOD020	Anexos tributarios											
030090	CP40MOD020	Explorador de contabilidad											
030100	CP40MOD020	Otros informes											
030010	CP40MOD025	¿Que son las notas a los estados financieros?											
030020	CP40MOD025	Catálogo de revelaciones											
030030	CP40MOD025	Creación de revelaciones desde las operaciones											
030040	CP40MOD025	Informe de notas y revelaciones											
030010	CP40MOD040	Introducción											
030020	CP40MOD040	Generación de formularios de retención en la fuente en ContaExcel											
030010	CP40MOD050	Configuraciones iniciales para el manejo de flujo de efectivo											
030010	CP40MOD060	Configuraciones iniciales del módulo de conciliación bancaria											
030020	CP40MOD060	Ajuste inicial de conciliación bancaria											
030010	CP40MOD075	¿Cómo habilitar el manejo de moneda extranjera?											
030020	CP40MOD075	Tipos de cambios de moneda a usar											
030040	CP40MOD075	Opciones para ajuste de diferencia en cambio											
030050	CP40MOD075	Empresa para el registro de tasas de cambio											
030030	CP40MOD075	¿Cuándo se registra la tasa de cambio?											
030060	CP40MOD075	Configuración de las cuentas que manejan moneda extranjera											
030070	CP40MOD075	Permitir modificar valores en moneda extranjera											
030020	CP40MOD080	¿Cómo generar un informe de movimiento de cuentas por cobrar?											
030030	CP40MOD080	¿Cómo generar un informe de detalle de cuentas por cobrar?											
030010	CP40MOD080	¿Cómo generar una consulta de saldos de cuentas por cobrar?											
030010	CP40MOD093	Operación de nómina contable											
030020	CP40MOD093	Operación de novedades de nómina											
030010	CP40MOD100	Creación de presupuesto por centro de costos											
030010	CP40MOD120	Configuraciones iniciales del módulo de conciliación bancaria											
030025	CP40MOD120	Ajuste inicial de conciliación bancaria											
030015	CP40MOD120	Configuración del formato del extracto bancario											
030020	CP40MOD120	Definición de nota débito o crédito en el extracto bancario											
030010	CP40MOD130	Concepto de grupo de inventario											
030010	CP40MOD140	Concepto de elemento de inventario compuesto											
030020	CP40MOD140	Activación del manejo de elementos compuestos											
030030	CP40MOD140	Creación de elementos de inventario compuestos											
030040	CP40MOD140	Embodegamiento de elementos compuestos											
030050	CP40MOD140	Operación de facturación de un elemento compuesto											
030010	CP40MOD150	Impresión de la factura de tirilla											
030015	CP40MOD150	Imprimir factura automáticamente al grabar											
030010	CP40MOD160	Operación de facturación con comisión por venta											
030020	CP40MOD160	Operación de abono a cuenta por cobrar con comision por recaudo											
030010	CP40MOD170	Operación de orden de compra al proveedor											
030020	CP40MOD170	Operación de recepción de materiales											
030030	CP40MOD170	Compras basadas en ordenes de compra y recepciones											
030010	CP40MOD385	Manejo básico de fechas											
030020	CP40MOD385	Funciones para el manejo de fechas											
030030	CP40MOD385	Ejemplo - Manejo de fechas											
030040	CP40MOD385	Funciones para datos de trabajo (Variables de entorno)											
030050	CP40MOD385	Otras funciones de fecha											
030010	CP40MOD490	Generalidades, objetivos y alcances											
030020	CP40MOD490	Perfil del ejecutivo y estética comunicativa											
030030	CP40MOD490	Script guiones - Servicio al cliente											
030040	CP40MOD490	Vicios idiomáticos, modulación, dicción y pronunciación											
030010	CP40MOD530	Consulta de todas las operaciones de la empresa											
030020	CP40MOD530	Registro de pedidos (Creación y consulta)											
030010	CP40MOD620	Notas y relevaciones - NIIF Súper fáciles con ContaPyme											
032020	CP40MOD080	Abono a cuenta por pagar por movimiento contable											
032010	CP40MOD080	Creación de cuenta por pagar por movimiento contable											
035020	CP40MOD080	Vencimientos diarios de CXP											
035010	CP40MOD080	¿Cómo generar una consulta de saldos de cuentas por pagar?											
035030	CP40MOD080	Detalle de CXC y CXP											
035010	CP40MOD170	Operación de requisición interna											
035020	CP40MOD170	Operación de cierre de documentos											
040010	CP40MOD020	Operación de cargue inicial de cuentas											
040010	CP40MOD050	Cátalogo de plan de flujo de efectivo											
040010	CP40MOD060	Registro de tipos de movimiento bancario en las operaciones											
040020	CP40MOD075	Operación de registro de tasas de cambio (Tasa de cambio general)											
040030	CP40MOD075	Operación de registro de tasas de cambio (Tasa de compra y venta)											
040010	CP40MOD080	Exploradores de CXC y CXP											
040010	CP40MOD100	Consulta de ejecución presupuestal											
040020	CP40MOD100	Informe Ejecución presupuestal por periodo											
040010	CP40MOD120	Registro de tipos de movimiento bancario en las operaciones											
040010	CP40MOD140	Definición de elementos de inventario tipo plantilla											
040020	CP40MOD140	Creación de elementos de inventarios tipo plantilla											
040030	CP40MOD140	Operación de facturación y venta de elementos tipo plantilla											
040010	CP40MOD160	Informe saldos de cuentas por pagar al vendedor											
040020	CP40MOD160	Informe resumen de comisiones liquidadas											
040010	CP40MOD170	Consulta inventario de disponibilidad											
040020	CP40MOD170	Inventario físico - Remisiones pendientes por cobrar											
040015	CP40MOD170	Inventario físico - Entregas pendientes por pagar											
040010	CP40MOD385	Función Movimiento cuenta											
040020	CP40MOD385	Función Movimiento cuenta - Débitos y Créditos											
040060	CP40MOD385	Nomenclatura de las funciones											
040030	CP40MOD385	Función Movimiento cuenta valor base											
040040	CP40MOD385	Función Movimiento cuenta por tercero											
040050	CP40MOD385	Ejemplo completo con funciones											
040010	CP40MOD530	Consulta de estados financieros											
040020	CP40MOD530	Creación básica y consulta de favoritos financieros											
040010	CP40MOD620	Sesión 1: Propiedad, planta y equipo NIIF Súper fáciles con ContaPyme											
040020	CP40MOD620	Sesión 2: Propiedad, planta y equipo NIIF Súper fáciles con ContaPyme											
050010	CP40MOD050	Registro de conceptos de flujos de efectivo en operaciones											
050010	CP40MOD060	Operación de conciliación bancaria manual											
050050	CP40MOD075	Operación de movimiento contable											
050040	CP40MOD075	Operación de gastos (Conversión entre diferentes monedas)											
050020	CP40MOD075	Operación de compras - Registro en moneda local											
050030	CP40MOD075	Operación de facturación y ventas											
050010	CP40MOD075	Operación de compras - Registro en moneda extranjera											
050060	CP40MOD075	Otras operaciones											
050035	CP40MOD075	Operación de cotización al cliente											
050010	CP40MOD080	Cargue inicial general de CXC y CXP											
050011	CP40MOD080	Cargue inicial detallado de CXC y CXP											
050010	CP40MOD100	Tabla comparativa de ejecucion presupuestal por centro de costos											
050010	CP40MOD120	Operación de conciliación bancaria automática											
050021	CP40MOD130	Concepto de elemento de inventario											
050020	CP40MOD130	Elementos de inventario											
050023	CP40MOD130	¿Cómo se crea un elemento de inventario?											
030	CCNIIFSF	ACTIVOS NIIF -  DETERIORO DE ACTIVOS											
030010	CCNIIFSF	Activos NIIF - Deterioro de Activos I											
030030	CCNIIFSF	Activos NIIF - Deterioro de Activos implementación práctica en ContaPyme											
050030	CP40MOD150	Múltiples usos del lector (impresion carta de codigos)											
050010	CP40MOD385	Funciones básicas de elementos de inventario											
050020	CP40MOD385	Función - Cantidad de existencias en inventario											
050030	CP40MOD385	Función - Cantidad de consumos de inventario											
050040	CP40MOD385	Funciones - Cantidad de ventas, Ingresos en ventas											
050050	CP40MOD385	Funciones - Cantidad de entradas, Cantidad de salidas, Cantidad de consumos											
050010	CP40MOD530	Obtención de reportes desde ContaPyme móvil											
050020	CP40MOD530	¿Cómo enviar email's desde ContaPyme móvil?											
050010	CP40MOD620	Activos intangibles											
052009	CP40MOD130	Operación de compras											
052030	CP40MOD130	Explicación conceptual del uso de unidad de medida en compras											
052020	CP40MOD130	Explicación conceptual del manejo del IVA como mayor valor del inventario											
010060	CP40MOD130	Importancia del procesamiento en orden de los inventarios											
010070	CP40MOD130	Cómo procesar en orden cronológico los inventarios?											
055010	CP40MOD075	Operación de cotización al cliente - impresión en moneda extranjera											
055020	CP40MOD075	Operación de facturacion y venta - impresión en otra moneda											
055001	CP40MOD130	Operación de facturación y ventas											
055030	CP40MOD130	Impresión de la factura de venta											
060010	CP40MOD010	Catálogo de terceros											
060020	CP40MOD010	Creación de un tercero											
060010	CP40MOD050	Informe Estado de flujos de efectivo - Método Directo											
060010	CP40MOD075	Explicación conceptual del ajuste por diferencia en cambio											
060020	CP40MOD075	Ajuste por diferencia en cambio cada que se realice un movimiento											
060040	CP40MOD075	Ajuste por diferencia en cambio al procesar la operación de registro de tasas de cambio											
060050	CP40MOD075	Ajuste por diferencia en cambio al procesar la operación de acciones automáticas de fin de mes											
060002	CP40MOD130	Operación planilla de uso y/o consumo											
060010	CP40MOD130	Operación de ajustes de inventario											
060030	CP40MOD130	Operación de traslado entre bodegas											
060020	CP40MOD130	Operación de movimiento universal de inventarios											
060010	CP40MOD150	Campo de datos del producto para el codigo de barras											
060020	CP40MOD150	Informe códigos de barras											
060005	CP40MOD150	Introducción al código de barras											
060010	CP40MOD530	Configuración de la licencia móvil en ContaPyme											
060020	CP40MOD530	Configuración de los usuarios móviles											
060030	CP40MOD530	Configuración de los perfiles de seguridad para clientes móviles											
060040	CP40MOD530	Configuración de los elementos de inventario visibles en móvil											
060010	CP40MOD620	Inventarios primera sesión - Curso NIIF Súper fáciles con ContaPyme											
060020	CP40MOD620	Inventarios segunda sesión - Curso NIIF Súper fáciles con ContaPyme											
070010	CP40MOD010	Catálogo de cuentas											
070020	CP40MOD010	Creación de una cuenta											
070010	CP40MOD075	Balance general en moneda extranjera											
